emotion,feature,importance,family
DIS,prosody_f0_max,0.006155559793114662,prosody
DIS,prosody_f0_median,0.27021604776382446,prosody
DIS,prosody_f0_iqr,0.12505462765693665,prosody
DIS,prosody_f0_skew,0.0941946879029274,prosody
DIS,prosody_f0_kurt,0.007203939836472273,prosody
DIS,prosody_voiced_fraction,0.08037525415420532,prosody
DIS,prosody_f0_slope_abs_mean,0.04601811245083809,prosody
DIS,prosody_n_voiced_segments,0.006982543505728245,prosody
DIS,prosody_voiced_rate_per_s,0.008204945363104343,prosody
DIS,prosody_mean_voiced_seg_s,0.024977894499897957,prosody
DIS,prosody_pause_fraction,0.05944185331463814,prosody
DIS,prosody_jitter_local,0.006939350627362728,prosody
DIS,prosody_jitter_rap,0.00858732033520937,prosody
DIS,prosody_jitter_ppq5,0.032946452498435974,prosody
DIS,prosody_jitter_ddp,0.0029764443170279264,prosody
DIS,prosody_shimmer_local,0.011419244110584259,prosody
DIS,prosody_shimmer_localdb,0.012053841724991798,prosody
DIS,prosody_shimmer_apq3,0.008397713303565979,prosody
DIS,prosody_shimmer_apq5,0.013566352427005768,prosody
DIS,prosody_shimmer_apq11,0.038115497678518295,prosody
DIS,prosody_shimmer_dda,0.005009470507502556,prosody
DIS,prosody_hnr_mean,0.07109443098306656,prosody
DIS,prosody_hnr_std,0.005933128762990236,prosody
