feature,importance,std,family
mfcc_d1_12_std,0.003311011904761907,0.0023549430384075232,mfcc
prosody_f3_median,0.003311011904761879,0.004539418879662724,prosody
mfcc_d2_11_std,0.0032366071428571314,0.003232566047438935,mfcc
spectral_rms_min,0.0031746031746031633,0.0023570643592295,spectral
spectral_entropy_kurt,0.003149801587301576,0.004094515973731909,spectral
spectral_rms_skew,0.0031374007936507825,0.003178838901353001,spectral
spectral_rolloff85_median,0.0031125992063491537,0.00307176945417482,spectral
spectral_zcr_median,0.0031001984126984017,0.003191512352227305,spectral
spectral_flux_mean,0.0031001984126984017,0.004224067835487263,spectral
mfcc_16_mean,0.0030753968253968145,0.0038489634393980704,mfcc
spectral_band_1000_2000_mean,0.0030381944444444475,0.004822218865883808,spectral
mfcc_15_median,0.0030133928571428464,0.004188734051146157,mfcc
spectral_rolloff85_kurt,0.0029513888888888923,0.003819041800050647,spectral
prosody_shimmer_localdb,0.002926587301587291,0.0025741132431208484,prosody
prosody_shimmer_local,0.002914186507936539,0.0035211048544710947,prosody
mfcc_00_kurt,0.0028769841269841168,0.0032903023713843137,mfcc
spectral_bandwidth_median,0.0028769841269841168,0.004932212043288439,spectral
spectral_band_4000_5000_mean,0.002864583333333323,0.0024317889950169497,spectral
chroma_08_mean,0.0028521825396825295,0.005490233442890419,chroma
spectral_flatness_median,0.002839781746031736,0.0016901057999056252,spectral
mfcc_15_std,0.002802579365079355,0.003662498355428251,mfcc
spectral_slope_skew,0.0027901785714285615,0.002171484843379827,spectral
prosody_f0_std,0.0027653769841269743,0.0029393543405849456,prosody
spectral_contrast_1_std,0.0027281746031745935,0.0021774607209968148,spectral
mfcc_12_skew,0.0027281746031745935,0.0011190986282419086,mfcc
mfcc_19_skew,0.002678571428571419,0.0028033474505842738,mfcc
prosody_f0_skew,0.0026661706349206254,0.0028754603500966407,prosody
mfcc_d2_02_std,0.0026413690476190244,0.003569339632417862,mfcc
spectral_rolloff85_iqr,0.0025297619047618958,0.0026035760857164012,spectral
spectral_bandwidth_iqr,0.0025049603174603086,0.0038689681259639844,spectral
mfcc_17_median,0.002492559523809515,0.0021652439125397554,mfcc
spectral_flux_kurt,0.0024181547619047533,0.002787917955471291,spectral
prosody_f1_std,0.0024181547619047533,0.0030151784506561793,prosody
chroma_10_std,0.00239335317460318,0.0023744524682641423,chroma
mfcc_19_mean,0.0022817460317460236,0.003176152895551997,mfcc
mfcc_d2_17_mean,0.0022569444444444364,0.0012634211931498,mfcc
mfcc_d2_10_std,0.002244543650793643,0.0027657662193149254,mfcc
mfcc_09_median,0.002232142857142849,0.0035078248429041827,mfcc
mfcc_14_median,0.0022197420634920556,0.0035762263505213212,mfcc
spectral_band_2000_3000_std,0.0021949404761904684,0.004428993407697317,spectral
